"dispenser_id","10-24 09","10-25 00","10-25 20","10-20 08","10-25 19","10-24 05","10-21 18","10-24 12","10-24 23","10-20 13","10-21 07","10-22 17","10-22 02","10-20 17","10-26 15","10-21 16","10-25 15","10-20 00","10-25 08","10-24 16","10-22 13","10-22 06","10-26 09","10-21 12","10-25 10","10-21 22","10-25 04","10-23 14","10-23 15","10-26 05","10-20 18","10-26 23","10-23 03","10-26 12","10-21 01","10-24 01","10-20 20","10-21 08","10-23 19","10-20 05","10-24 20","10-26 19","10-24 19","10-23 08","10-20 23","10-25 23","10-21 19","10-24 15","10-21 04","10-24 04","10-22 01","10-26 14","10-22 16","10-20 12","10-25 09","10-22 23","10-21 15","10-22 05","10-23 18","10-21 00","10-21 20","10-22 07","10-25 16","10-21 11","10-22 12","10-23 07","10-21 21","10-25 05","10-26 20","10-26 13","10-20 09","10-26 06","10-26 08","10-20 04","10-24 00","10-21 03","10-26 17","10-22 22","10-21 14","10-26 02","10-25 22","10-20 06","10-25 13","10-23 02","10-24 07","10-26 18","10-24 10","10-22 11","10-25 02","10-22 00","10-23 13","10-23 20","10-25 17","10-24 21","10-20 02","10-25 06","10-21 09","10-22 15","10-20 19","10-22 18","10-24 11","10-26 10","10-21 17","10-24 08","10-22 08","10-21 06","10-20 03","10-24 22","10-24 18","10-20 11","10-26 03","10-23 09","10-26 07","10-25 12","10-21 10","10-24 03","10-20 22","10-23 23","10-25 01","10-24 14","10-27 00","10-23 17","10-22 04","10-23 06","10-23 04","10-20 10","10-25 21","10-22 10","10-23 10","10-21 02","10-25 07","10-22 21","10-26 01","10-27 01","10-25 18","10-26 16","10-22 14","10-20 14","10-20 16","10-23 21","10-26 21","10-23 01","10-21 13","10-23 12","10-24 06","10-24 13","10-20 01","10-20 15","10-23 05","10-20 21","10-23 11","10-26 22","10-24 17","10-26 11","10-23 16","10-22 03","10-21 05","10-22 19","10-26 00","10-23 22","10-24 02","10-25 11","10-23 00","10-21 23","10-25 03","10-22 20","10-20 07","10-25 14","10-26 04","10-22 09"
"11074","101.0","0.0","12.0","8.0","6.0","","","40.0","","14.0","","46.0","","0.0","16.0","5.0","3.0","0.0","17.0","0.0","0.0","","7.0","22.0","19.0","","0.0","0.0","96.0","","","0.0","","54.0","","","","33.0","44.0","6.0","2.0","","","67.0","","","","0.0","","","","118.0","82.0","32.0","4.0","38.0","75.0","0.0","0.0","","","","0.0","37.0","47.0","","22.0","1.0","","125.0","0.0","14.0","","","10.0","","18.0","0.0","0.0","0.0","","0.0","6.0","","","17.0","0.0","33.0","","","14.0","91.0","191.0","","0.0","","2.0","6.0","","47.0","0.0","","24.0","82.0","8.0","","3.0","","","86.0","","30.0","14.0","0.0","32.0","0.0","1.0","98.0","","0.0","0.0","","","0.0","","7.0","0.0","10.0","","","","","","","","33.0","46.0","","0.0","105.0","0.0","","8.0","105.0","","104.0","0.0","2.0","","","32.0","","","38.0","19.0","0.0","","0.0","","277.0","0.0","91.0","","","","5.0","0.0","4.0","","134.0"
"11076","","","","","","","","","","0.0","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","",""
"11078","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","",""
"11079","1.0","","","2.0","","","49.0","","21.0","15.0","0.0","18.0","","52.0","","58.0","","","","49.0","2.0","","54.0","26.0","3.0","55.0","","","","0.0","15.0","3.0","","2.0","","","76.0","3.0","","","23.0","","25.0","","40.0","0.0","110.0","9.0","","","","","","","","62.0","73.0","","","0.0","48.0","","","140.0","","","72.0","","1.0","11.0","22.0","1.0","0.0","","","","","34.0","24.0","1.0","0.0","","","","","","5.0","","","27.0","","","","12.0","","","9.0","","24.0","6.0","54.0","49.0","11.0","","14.0","","","22.0","19.0","78.0","","","0.0","","113.0","","10.0","","","23.0","5.0","","","","","65.0","","145.0","","","","74.0","1.0","","","0.0","","75.0","46.0","","0.0","","44.0","12.0","","1.0","","47.0","","37.0","","","15.0","49.0","","","","133.0","","","","1.0","","34.0","","39.0","2.0","","0.0","17.0"
"11080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11082","","","","","","","","","","","","","","","0.0","","","","","","","","","0.0","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","",""
"11083","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","",""
"11087","0.0","","0.0","4.0","43.0","","72.0","8.0","","0.0","0.0","","","","17.0","0.0","","7.0","","","11.0","","","","","","","","","","0.0","4.0","","0.0","","1.0","1.0","","","225.0","84.0","0.0","28.0","","","15.0","2.0","","","2.0","","0.0","","0.0","","","","","","","","25.0","","","21.0","","13.0","","50.0","","64.0","","8.0","16.0","","","109.0","","","","23.0","40.0","","","36.0","33.0","5.0","113.0","","","","","","30.0","","","","","37.0","7.0","","0.0","0.0","58.0","6.0","","0.0","","3.0","0.0","","","0.0","11.0","","0.0","","","","","71.0","","","","","7.0","","189.0","","","","0.0","","","","114.0","0.0","0.0","201.0","","122.0","","","","17.0","6.0","23.0","9.0","","","","26.0","7.0","0.0","","","","","5.0","","4.0","1.0","0.0","","","","6.0","","","17.0"
"11088","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11090","","1.0","","","","1.0","","","","","","","0.0","16.0","","","14.0","","","","","9.0","1.0","18.0","1.0","1.0","","","","","","","","17.0","","","16.0","","","","","2.0","","0.0","","0.0","","","","","0.0","11.0","","0.0","","","9.0","1.0","","","","3.0","8.0","2.0","","4.0","","1.0","","4.0","","3.0","9.0","","0.0","","","","25.0","","","","","4.0","1.0","","","0.0","0.0","2.0","","","","","","1.0","14.0","","15.0","0.0","","4.0","","","0.0","","","","","","9.0","","0.0","3.0","30.0","","","4.0","0.0","","239.0","","0.0","8.0","18.0","","","2.0","","","","","4.0","39.0","","4.0","","0.0","","0.0","4.0","0.0","22.0","","3.0","","","","0.0","24.0","","","","32.0","0.0","1.0","","","3.0","1.0","1.0","","0.0","5.0","","","","2.0","","2.0"
"11091","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","3.0","","","","","","","","","","","","","","0.0","","","","","","","","","0.0","","","","","","","","","","0.0","","","","","","0.0","","","","","","","","","","","","","","","",""
"11092","","","","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","0.0","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","",""
"11095","","","","","","","","","","","","0.0","","1.0","0.0","","","","","","","","1.0","","","","","","0.0","0.0","","","","","","","","","0.0","","","","","","","","","","","0.0","","","6.0","","","","0.0","","","","2.0","","","","","","","","","","","","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","","","","39.0","","","","","","","","","0.0","","","","","","","","0.0","","","","","","","","","","","4.0","","","0.0","","","","","","","","","0.0","43.0","","","","","3.0","","","","10.0","","","","","","","","","","","","","","","","","","0.0","","","",""
"11096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","0.0","","","","","15.0","","","11.0","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","",""
"11097","","","","111.0","","","","","","0.0","249.0","","","","","","","","","","","5.0","15.0","","","","","0.0","","","","","","0.0","","","3.0","114.0","","","","","","","","","","","22.0","","","","0.0","0.0","","","","","","","","0.0","","","","","","","","","","","13.0","","","","","","","","","34.0","","","","","","","","","","","","","","","49.0","","","","","","","","3.0","201.0","","","","","","","0.0","","0.0","","","","","","0.0","","","","","187.0","","19.0","","","","","","0.0","","1.0","","0.0","0.0","","","","","","","","","","","","0.0","","","0.0","","","0.0","","","","","","","","","","120.0","","","63.0"
"11098","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11104","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11107","","","","9.0","","","33.0","","","1.0","7.0","","","28.0","0.0","","","","","","","","","","","","","","","","0.0","0.0","","2.0","9.0","","23.0","8.0","","","","","","","","","0.0","","","","","8.0","","","","","0.0","","","","10.0","0.0","","0.0","0.0","","6.0","","","3.0","0.0","","","","","7.0","","","","","","5.0","","","","","","","","","","","","","","","","","","4.0","","","","","","","2.0","","","","","","","","","","","","","","0.0","","","","","6.0","","","","","","0.0","","","","0.0","","0.0","23.0","","1.0","","","","","","","","","10.0","","0.0","","","","","8.0","0.0","","","","","","","","25.0","0.0","","","2.0"
"11108","1.0","1.0","","1.0","3.0","2.0","1.0","0.0","","2.0","","2.0","","3.0","","1.0","0.0","0.0","0.0","1.0","1.0","","1.0","0.0","2.0","4.0","","0.0","1.0","0.0","2.0","0.0","2.0","5.0","","1.0","0.0","","0.0","0.0","","4.0","0.0","","","0.0","0.0","1.0","1.0","","1.0","1.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","","1.0","","0.0","","3.0","0.0","0.0","0.0","","3.0","","","1.0","0.0","0.0","","1.0","0.0","4.0","0.0","","0.0","","0.0","","1.0","0.0","0.0","","","5.0","4.0","0.0","0.0","","0.0","","2.0","","3.0","2.0","2.0","0.0","0.0","0.0","","","","0.0","1.0","0.0","2.0","0.0","","0.0","0.0","","0.0","","2.0","0.0","0.0","","0.0","0.0","","3.0","0.0","","","","0.0","0.0","2.0","","7.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","1.0","","0.0","0.0","","3.0","0.0","2.0","1.0","","1.0","3.0","1.0","","1.0","0.0","0.0","1.0","0.0","0.0","0.0","","0.0","0.0","3.0","",""
"11109","1.0","","0.0","7.0","0.0","","18.0","","19.0","0.0","5.0","0.0","","","","5.0","275.0","0.0","","","7.0","","","4.0","","","","1.0","","","","0.0","0.0","","","","81.0","","","","","","1.0","7.0","","4.0","","","","","","","","6.0","","1.0","1.0","","","","9.0","5.0","59.0","1.0","","13.0","","","","","","","","","","","10.0","","3.0","","","","","15.0","21.0","","0.0","0.0","0.0","","16.0","3.0","46.0","","","","","","20.0","27.0","4.0","","","1.0","","4.0","","0.0","","93.0","","","","","30.0","2.0","","73.0","8.0","0.0","","","","0.0","","","","4.0","0.0","","","","","","","8.0","9.0","5.0","","0.0","","67.0","3.0","6.0","1.0","11.0","8.0","0.0","","28.0","","10.0","","","","0.0","","","","0.0","","0.0","43.0","","","","0.0","","","5.0"
"11110","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","0.0","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","0.0","","","","","","","","","","","",""
"11111","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","2.0","0.0","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","2.0","1.0","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","0.0","","","","","","","","","0.0","6.0","","","","","","","","","","","","","","","","","","","","","",""
"11112","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","1.0","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11113","2.0","1.0","0.0","","","1.0","85.0","0.0","4.0","80.0","3.0","10.0","1.0","10.0","7.0","10.0","","","0.0","","7.0","0.0","2.0","33.0","2.0","6.0","1.0","17.0","","2.0","8.0","5.0","","6.0","5.0","0.0","341.0","6.0","","0.0","","2.0","0.0","0.0","17.0","3.0","7.0","1.0","2.0","2.0","0.0","","9.0","123.0","1.0","5.0","5.0","0.0","3.0","1.0","145.0","1.0","","29.0","28.0","2.0","53.0","","","12.0","6.0","","3.0","","2.0","2.0","0.0","0.0","80.0","0.0","5.0","","13.0","","1.0","","","13.0","0.0","4.0","3.0","0.0","0.0","11.0","","8.0","53.0","","8.0","2.0","","0.0","26.0","","1.0","1.0","0.0","46.0","0.0","43.0","1.0","19.0","4.0","13.0","98.0","1.0","9.0","10.0","0.0","","","0.0","3.0","","0.0","36.0","5.0","14.0","23.0","0.0","2.0","19.0","2.0","0.0","","2.0","22.0","14.0","0.0","2.0","16.0","1.0","162.0","","0.0","23.0","","18.0","4.0","0.0","2.0","10.0","3.0","18.0","6.0","","3.0","4.0","","30.0","1.0","","","79.0","2.0","130.0","3.0","0.0","6.0","97.0"
"11118","0.0","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","1.0","","","","0.0","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11120","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154.0","","","","","","","","","","","","","","","",""
"11121","2.0","2.0","5.0","","","0.0","","1.0","0.0","1.0","1.0","0.0","","0.0","1.0","2.0","0.0","","3.0","0.0","0.0","","0.0","","","0.0","0.0","1.0","","7.0","","","5.0","","","6.0","0.0","","","","2.0","","","4.0","","2.0","0.0","0.0","","","","0.0","0.0","1.0","","0.0","0.0","2.0","","","","","","1.0","","4.0","","1.0","","","0.0","","","","0.0","","","3.0","0.0","9.0","0.0","","5.0","0.0","0.0","0.0","","0.0","0.0","","","2.0","","4.0","","","","0.0","","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","","","5.0","0.0","3.0","0.0","1.0","","","2.0","1.0","0.0","","","","","","0.0","0.0","","","","1.0","2.0","","0.0","","0.0","1.0","0.0","","","0.0","4.0","0.0","1.0","2.0","","0.0","0.0","1.0","","0.0","0.0","","3.0","2.0","0.0","","","","1.0","","","0.0","0.0","","0.0","","0.0","","0.0"
"11122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","0.0","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","",""
"11123","","","","","","","4.0","","","","","","","","","","","","","","1.0","","","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","1.0","","0.0","","","","0.0","","","0.0","","","","","","","","","","","0.0","","","","","","0.0","","","0.0","","0.0","","","","","","","","","","","","1.0","","","","","","","","","","","","","","0.0","","1.0","","","","","","","","","2.0","0.0","","","","","","0.0","0.0","","","","","0.0","","","","0.0","","","","","","","","","","","","0.0","","","","","","1.0","","","","","","","0.0","0.0","","","","","1.0","","","","","","",""
"11124","","","","","","","","0.0","","","","","","","","0.0","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","0.0","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","",""
"11126","","","","","","","","","","","","","","","","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","0.0","0.0","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","1.0","","","","","","1.0","","","0.0","","","","1.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","0.0","","2.0","","","","","","0.0","","","","","","0.0","0.0","","","","","","0.0","0.0","","","","","","","","","","","","",""
